subject_uri,subject_name,nodeid,browseName,label,synonyms,entity_types
https://saref.etsi.org/saref4ener/fromOperationMode,fromOperationMode,<None>,<None>,from_operation_mode,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasActiveOperationMode,hasActiveOperationMode,<None>,<None>,has_active_operation_mode,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasAppliedEventActionConsume,hasAppliedEventActionConsume,<None>,<None>,has_applied_event_action_consume,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasAppliedEventActionProduce,hasAppliedEventActionProduce,<None>,<None>,has_applied_event_action_produce,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasCommodity,hasCommodity,<None>,<None>,Uses_commodity,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasConsequenceType,hasConsequenceType,<None>,<None>,Has_Consequence_Type,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasConstraints,hasConstraints,<None>,<None>,has_constraints,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasContractualConsumptionMax,hasContractualConsumptionMax,<None>,<None>,has_contractual_consumption_Max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasContractualProductionMax,hasContractualProductionMax,<None>,<None>,has_contractual_production_Max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasCost,hasCost,<None>,<None>,has_cost,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasDemandRate,hasDemandRate,<None>,<None>,has_demand_rate,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasDemandRateForecast,hasDemandRateForecast,<None>,<None>,has_average_demand_rate_forecast,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasDevice,hasDevice,<None>,<None>,has_device,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasEffectivePeriod,hasEffectivePeriod,<None>,<None>,has_effective_period,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasElapsedSlotTime,hasElapsedSlotTime,<None>,<None>,has_elapsed_slot_time,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasEnergy,hasEnergy,<None>,<None>,has_energy,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasEnvelope,hasEnvelope,<None>,<None>,has_envelope,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasEventStateConsume,hasEventStateConsume,<None>,<None>,has_event_state_consume,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasEventStateProduce,hasEventStateProduce,<None>,<None>,has_event_state_produce,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasFailsafeConsumptionMax,hasFailsafeConsumptionMax,<None>,<None>,has_failsafe_consumption_max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasFailsafeProductionMax,hasFailsafeProductionMax,<None>,<None>,has_failsafe_production_max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasFillLevelRange,hasFillLevelRange,<None>,<None>,Fill_Level_Range,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasFillLevelTargetProfile,hasFillLevelTargetProfile,<None>,<None>,has_fill_level_target_profile,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasFillLevelTargetProfileElement,hasFillLevelTargetProfileElement,<None>,<None>,has_fill_level_target_profile_element,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasIncentive,hasIncentive,<None>,<None>,has_incentive,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasIncentiveType,hasIncentiveType,<None>,<None>,has_incentive_type,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasInstructionStatus,hasInstructionStatus,<None>,<None>,has_Instruction_Status,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasLeakageBehaviour,hasLeakageBehaviour,<None>,<None>,has_leakage_behaviour,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasLeakageBehaviourElement,hasLeakageBehaviourElement,<None>,<None>,has_leakage_behaviour_element,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasLowerBoundary,hasLowerBoundary,<None>,<None>,has_lower_boundary,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasNominalConsumption,hasNominalConsumption,<None>,<None>,has_nominal_consumption_Max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasNominalProduction,hasNominalProduction,<None>,<None>,has_nominal_production_Max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasNumberRange,hasNumberRange,<None>,<None>,has_number_range,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasOperationMode,hasOperationMode,<None>,<None>,has_Operation_Modes,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasOperationModeElement,hasOperationModeElement,<None>,<None>,Has_Operation_Mode_Element,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerEnvelope,hasPowerEnvelope,<None>,<None>,has_power_envelope,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerEnvelopeElement,hasPowerEnvelopeElement,<None>,<None>,has_power_envelope_element,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerLimitState,hasPowerLimitState,<None>,<None>,has_power_limit_state,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerPlan,hasPowerPlan,<None>,<None>,has_power_plan,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerRange,hasPowerRange,<None>,<None>,has_power_ranges,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerSequence,hasPowerSequence,<None>,<None>,has_power_sequence,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerSequenceContainer,hasPowerSequenceContainer,<None>,<None>,has_power_sequence_container,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerSequenceElement,hasPowerSequenceElement,<None>,<None>,has_power_sequence_element,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerSequenceStatus,hasPowerSequenceStatus,<None>,<None>,has_power_sequence_status,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerSource,hasPowerSource,<None>,<None>,Power_source,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPreviousOperationMode,hasPreviousOperationMode,<None>,<None>,has_previous_operation_mode,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasRecipient,hasRecipient,<None>,<None>,has_recipient,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasResumeCostEstimated,hasResumeCostEstimated,<None>,<None>,Resume_cost_estimated,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasResumeEnergyEstimated,hasResumeEnergyEstimated,<None>,<None>,Resume_energy_estimated,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasRole,hasRole,<None>,<None>,performs_role,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasRoleType,hasRoleType,<None>,<None>,role_type,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasRunningCosts,hasRunningCosts,<None>,<None>,has_running_costs,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasScopeType,hasScopeType,<None>,<None>,has_scope_type,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasSlotValue,hasSlotValue,<None>,<None>,has_slot_value,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasStorage,hasStorage,<None>,<None>,has_storage,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasSupplyRange,hasSupplyRange,<None>,<None>,Has_Supply_Range,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasTier,hasTier,<None>,<None>,has_tier_incentive,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasTimer,hasTimer,<None>,<None>,Has_Timer,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasTransition,hasTransition,<None>,<None>,has_transition,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasUpperBoundary,hasUpperBoundary,<None>,<None>,has_upper_boundary,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasUsage,hasUsage,<None>,<None>,has_usage,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasUsageForecast,hasUsageForecast,<None>,<None>,Has_Usage_Forecast,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasValueSource,hasValueSource,<None>,<None>,has_value_source,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/includes,includes,<None>,<None>,includes,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/isActuatedBy,isActuatedBy,<None>,<None>,is_actuated_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/isBlockedBy,isBlockedBy,<None>,<None>,is_blocked_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/isBoundTo,isBoundTo,<None>,<None>,is_bound_to,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/isLimitedWith,isLimitedWith,<None>,<None>,is_limited_with,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/isProtectedBy,isProtectedBy,<None>,<None>,is_protected_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/leakageRate,leakageRate,<None>,<None>,Leakage_Rate,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/limitType,limitType,<None>,<None>,Limit_Type,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/presentFillLevel,presentFillLevel,<None>,<None>,present_fill_level,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/producedBy,producedBy,<None>,<None>,produced_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/rangeBoundary,rangeBoundary,<None>,<None>,range_boundary,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/receives,receives,<None>,<None>,receives,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/receivesPowerLimit,receivesPowerLimit,<None>,<None>,receives_power_limit,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/relatesToCommodity,relatesToCommodity,<None>,<None>,relates_to_commodity_quantity,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/relatesToOffer,relatesToOffer,<None>,<None>,relates_to_offer,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/relatesToPowerProfile,relatesToPowerProfile,<None>,<None>,Relates_to_power_profile,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/relatesToPowerProfileSequence,relatesToPowerProfileSequence,<None>,<None>,Relates_to_power_profile_sequence,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/relatesToPowerProfileSequenceContainer,relatesToPowerProfileSequenceContainer,<None>,<None>,Relates_to_power_profile_sequence_container,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/relatesToRequest,relatesToRequest,<None>,<None>,relates_to_request,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/startOfRange,startOfRange,<None>,<None>,start_of_range,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/startsTimer,startsTimer,<None>,<None>,Starts_Timer,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/toOperationMode,toOperationMode,<None>,<None>,to_state_operation_mode,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/triggersEventActionConsume,triggersEventActionConsume,<None>,<None>,triggers_event_action_consume,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/triggersEventActionProduce,triggersEventActionProduce,<None>,<None>,triggers_event_action_produce,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/valueTendency,valueTendency,<None>,<None>,value_tendency,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/belongsToCategory,belongsToCategory,<None>,<None>,belongs_to_category,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/containsItem,containsItem,<None>,<None>,contains_item,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasGTIN12ID,hasGTIN12ID,<None>,<None>,has_GTIN12ID_,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasGTIN13ID,hasGTIN13ID,<None>,<None>,has_GTIN13ID,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasGTIN14ID,hasGTIN14ID,<None>,<None>,has_GTIN14ID,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasGTIN8ID,hasGTIN8ID,<None>,<None>,has_GTIN8ID,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasIRDI,hasIRDI,<None>,<None>,has_IRDI,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasSize,hasSize,<None>,<None>,has_size,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasUUID,hasUUID,<None>,<None>,has_UUID,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasUpdate,hasUpdate,<None>,<None>,has_update,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/isProducedBy,isProducedBy,<None>,<None>,is_produced_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/needsEquipment,needsEquipment,<None>,<None>,needs_equipment,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/accomplishes,accomplishes,<None>,<None>,accomplishes,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/actsUpon,actsUpon,<None>,<None>,actsUpon,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/consistsOf,consistsOf,<None>,<None>,consistsOf,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/controlsProperty,controlsProperty,<None>,<None>,controlsProperty,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/hasCommand,hasCommand,<None>,<None>,has_command,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/hasFunction,hasFunction,<None>,<None>,has_function,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/hasProfile,hasProfile,<None>,<None>,hasProfile,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/hasSensingRange,hasSensingRange,<None>,<None>,hasSensingRange,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/hasSensorType,hasSensorType,<None>,<None>,hasSensorType,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/hasState,hasState,<None>,<None>,hasState,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/hasTypicalConsumption,hasTypicalConsumption,<None>,<None>,hasTypicalConsumption,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/isMeasuredIn,isMeasuredIn,<None>,<None>,isMeasuredIn,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/isUsedFor,isUsedFor,<None>,<None>,is_used_for,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/makesMeasurement,makesMeasurement,<None>,<None>,makesMeasurement,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/measuresProperty,measuresProperty,<None>,<None>,measuresProperty,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/offers,offers,<None>,<None>,offers,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
http://www.w3.org/2004/02/skos/core/narrower,narrower,<None>,<None>,narrower,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/consumes,consumes,<None>,<None>,consumes,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/controls,controls,<None>,<None>,controls,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasFunctionKind,hasFunctionKind,<None>,<None>,has_function_kind,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasFunctionOfInterest,hasFunctionOfInterest,<None>,<None>,has_function_of_interest,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasMandatoryCommand,hasMandatoryCommand,<None>,<None>,has_mandatory_command,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasOperation,hasOperation,<None>,<None>,has_operation,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasStateOfInterest,hasStateOfInterest,<None>,<None>,has_state_of_interest,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasStateValue,hasStateValue,<None>,<None>,has_state_value,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isConsumedBy,isConsumedBy,<None>,<None>,is_consumed_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isControlledBy,isControlledBy,<None>,<None>,is_controlled_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isFunctionOfInterestOf,isFunctionOfInterestOf,<None>,<None>,is_function_of_interest_of,<None>,http://www.w3.org/2002/07/owl/FunctionalProperty; http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isObservedBy,isObservedBy,<None>,<None>,is_observed_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isOperationOf,isOperationOf,<None>,<None>,is_operation_of,<None>,http://www.w3.org/2002/07/owl/FunctionalProperty; http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isProducedBy,isProducedBy,<None>,<None>,is_produced_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isPropertyOf,isPropertyOf,<None>,<None>,is_property_of,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isPropertyOfInterestOf,isPropertyOfInterestOf,<None>,<None>,is_property_of_interest_of,<None>,http://www.w3.org/2002/07/owl/FunctionalProperty; http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isStateOfInterestOf,isStateOfInterestOf,<None>,<None>,is_state_of_interest_of,<None>,http://www.w3.org/2002/07/owl/FunctionalProperty; http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isStoredBy,isStoredBy,<None>,<None>,is_stored_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isValueOfProperty,isValueOfProperty,<None>,<None>,is_value_of_property,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isValueOfState,isValueOfState,<None>,<None>,is_value_of_state,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/madeBy,madeBy,<None>,<None>,made_by,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/madeExecution,madeExecution,<None>,<None>,made_execution,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/observes,observes,<None>,<None>,observes,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/produces,produces,<None>,<None>,produces,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/stores,stores,<None>,<None>,stores,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasDataPoint,hasDataPoint,<None>,<None>,has_data_point,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/belongsToItemBatch,belongsToItemBatch,<None>,<None>,is_created_in,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/isCategoryOf,isCategoryOf,<None>,<None>,is_category_of,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/produces,produces,<None>,<None>,produces,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/isAccomplishedBy,isAccomplishedBy,<None>,<None>,isAccomplishedBy,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://w3id.org/saref/isCommandOf,isCommandOf,<None>,<None>,isCommandOf,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasCommandKind,hasCommandKind,<None>,<None>,has_command_kind,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasPropertyOfInterest,hasPropertyOfInterest,<None>,<None>,has_property_of_interest,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasStateKind,hasStateKind,<None>,<None>,has_state_kind,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isExecutionOf,isExecutionOf,<None>,<None>,is_execution_of,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/isTargetOf,isTargetOf,<None>,<None>,is_target_of,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasFeatureKind,hasFeatureKind,<None>,<None>,has_feature_kind,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasPropertyKind,hasPropertyKind,<None>,<None>,has_property_kind,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasPropertyValue,hasPropertyValue,<None>,<None>,has_property_value,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/targets,targets,<None>,<None>,targets,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerLimitConsumptionMax,hasPowerLimitConsumptionMax,<None>,<None>,has_power_limit_consumption_Max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4ener/hasPowerLimitProductionMax,hasPowerLimitProductionMax,<None>,<None>,has_power_limit_production_Max,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasProperty,hasProperty,<None>,<None>,has_property,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/saref4inma/hasIdentifier,hasIdentifier,<None>,<None>,has_identifier,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
http://www.w3.org/2004/02/skos/core/broader,broader,<None>,<None>,broader,<None>,http://www.w3.org/2002/07/owl/ObjectProperty
https://saref.etsi.org/core/hasResultTime,hasResultTime,<None>,<None>,has_result_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/core/hasRevisionNumber,hasRevisionNumber,<None>,<None>,has_revision_number,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/core/hasValue,hasValue,<None>,<None>,has_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/core/hasVersion,hasVersion,<None>,<None>,has_version,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/abnormalCondition,abnormalCondition,<None>,<None>,abnormal_condition,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/abnormalConditionOnly,abnormalConditionOnly,<None>,<None>,Abnormal_Condition_Only,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/activateSlot,activateSlot,<None>,<None>,activate_slot,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/activeRepetitionNumber,activeRepetitionNumber,<None>,<None>,active_repetition_number,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/activeSlotNumber,activeSlotNumber,<None>,<None>,active_slot_number,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/brandName,brandName,<None>,<None>,brand_name,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/cheapest,cheapest,<None>,<None>,cheapest,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/deviceCode,deviceCode,<None>,<None>,device_code,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/deviceName,deviceName,<None>,<None>,device_name,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/firmwareVersion,firmwareVersion,<None>,<None>,has_firmware_version,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/greenest,greenest,<None>,<None>,greenest,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hardwareRevision,hardwareRevision,<None>,<None>,hardware_revision_,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasActivationDelay,hasActivationDelay,<None>,<None>,has_activation_delay,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasActiveDurationMax,hasActiveDurationMax,<None>,<None>,has_active_duration_max,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
